Date,Price
25/1/2007,424.009032
24/1/2007,431.806386
23/1/2007,428.688
22/1/2007,398.880469
19/1/2007,404.527299
18/1/2007,393.044488
17/1/2007,407.472945
16/1/2007,399.363904
12/1/2007,412.738956
11/1/2007,405.449214
10/1/2007,417.859704
9/1/2007,434.783024
8/1/2007,437.839533
5/1/2007,438.16584
4/1/2007,432.651175
3/1/2007,452.157255
2/1/2007,473.46168
29/12/2006,475.039102
28/12/2006,470.069592
27/12/2006,469.425756
26/12/2006,474.328309
22/12/2006,485.437462
21/12/2006,487.378323
20/12/2006,494.488558
19/12/2006,488.515816
18/12/2006,483.769797
15/12/2006,492.057982
14/12/2006,486.069795
13/12/2006,477.92265
12/12/2006,473.26608
11/12/2006,476.443944
8/12/2006,483.37486
7/12/2006,486.29558
6/12/2006,483.3251
5/12/2006,486.517266
4/12/2006,485.28429
1/12/2006,493.979022
30/11/2006,489.541026
29/11/2006,485.054404
28/11/2006,473.630069
27/11/2006,468.94104
22/11/2006,461.62085
21/11/2006,468.35196
20/11/2006,458.523429
17/11/2006,435.44904
16/11/2006,433.068444
15/11/2006,457.332018
14/11/2006,454.285912
13/11/2006,455.903023
10/11/2006,463.627728
9/11/2006,475.207095
8/11/2006,466.177771
7/11/2006,460.195992
6/11/2006,467.6982
3/11/2006,459.566566
2/11/2006,449.709212
1/11/2006,455.176104
31/10/2006,455.7615
30/10/2006,454.5072
27/10/2006,472.5645
26/10/2006,469.032652
25/10/2006,478.939015
24/10/2006,462.65179
23/10/2006,457.810504
20/10/2006,446.677848
19/10/2006,457.46275
18/10/2006,449.89786
17/10/2006,458.92338
16/10/2006,468.602388
13/10/2006,457.036637
12/10/2006,453.725182
11/10/2006,447.529018
10/10/2006,457.08291
9/10/2006,466.722872
6/10/2006,465.069726
5/10/2006,467.16
4/10/2006,463.6121
3/10/2006,455.970284
2/10/2006,474.010524
29/9/2006,490.733862
28/9/2006,488.35149
27/9/2006,490.822696
26/9/2006,476.55216
25/9/2006,478.464039
22/9/2006,471.488994
21/9/2006,479.80576
20/9/2006,468.082296
19/9/2006,479.760996
18/9/2006,497.293024
15/9/2006,492.987888
14/9/2006,493.235836
13/9/2006,499.780053
12/9/2006,496.967236
11/9/2006,509.93967
8/9/2006,515.739287
7/9/2006,523.216376
6/9/2006,525.174057
5/9/2006,533.14077
1/9/2006,547.111554
31/8/2006,546.899736
30/8/2006,548.094519
29/8/2006,542.4876
28/8/2006,547.87497
25/8/2006,570.90081
24/8/2006,566.795048
23/8/2006,557.348922
22/8/2006,562.855832
21/8/2006,563.461497
18/8/2006,548.745483
17/8/2006,548.420121
16/8/2006,557.137116
15/8/2006,566.996732
14/8/2006,570.645432
11/8/2006,578.305156
10/8/2006,575.88685
9/8/2006,593.144163
8/8/2006,593.751045
7/8/2006,599.18003
4/8/2006,585.678092
3/8/2006,583.200687
2/8/2006,587.303035
1/8/2006,580.465236
31/7/2006,571.59798
28/7/2006,574.8764
27/7/2006,579.354696
26/7/2006,572.338866
25/7/2006,585.2644
24/7/2006,573.590625
21/7/2006,581.755428
20/7/2006,569.613975
19/7/2006,569.12544
18/7/2006,591.64706
17/7/2006,587.268409
14/7/2006,604.490692
13/7/2006,591.668231
12/7/2006,578.54928
11/7/2006,575.908979
10/7/2006,571.345976
7/7/2006,586.732146
6/7/2006,581.466515
5/7/2006,574.561781
30/6/2006,571.522017
29/6/2006,562.289325
28/6/2006,558.618453
27/6/2006,559.991838
26/6/2006,551.4996
23/6/2006,547.87704
22/6/2006,548.562021
21/6/2006,538.549912
20/6/2006,540.004745
19/6/2006,539.129604
16/6/2006,538.70101
15/6/2006,542.57778
14/6/2006,534.963932
13/6/2006,537.5462
12/6/2006,557.205264
9/6/2006,555.793854
8/6/2006,542.126016
7/6/2006,568.17108
6/6/2006,556.0816
5/6/2006,569.030392
2/6/2006,552.108392
1/6/2006,549.358142
31/5/2006,553.794592
30/5/2006,560.952056
26/5/2006,550.866062
25/5/2006,545.796757
24/5/2006,549.505515
23/5/2006,561.934546
22/5/2006,525.73476
19/5/2006,531.513992
18/5/2006,532.163883
17/5/2006,538.67038
16/5/2006,540.553104
15/5/2006,543.182186
12/5/2006,564.83519
11/5/2006,571.303832
10/5/2006,546.248205
9/5/2006,543.344689
8/5/2006,535.079142
5/5/2006,543.372725
4/5/2006,553.429558
3/5/2006,572.16402
2/5/2006,573.555983
1/5/2006,561.036024
28/4/2006,555.101701
27/4/2006,551.429606
26/4/2006,560.72265
25/4/2006,573.91407
24/4/2006,575.132376
21/4/2006,582.94572
20/4/2006,558.803682
19/4/2006,553.896792
18/4/2006,545.923584
17/4/2006,539.65449
13/4/2006,538.64608
12/4/2006,534.046952
11/4/2006,535.900316
10/4/2006,528.787873
7/4/2006,523.057896
6/4/2006,526.79536
5/4/2006,514.893876
4/4/2006,512.721328
3/4/2006,520.857912
31/3/2006,515.592195
30/3/2006,517.261602
29/3/2006,522.494266
28/3/2006,503.888942
27/3/2006,495.192144
24/3/2006,499.69892
23/3/2006,488.752008
22/3/2006,482.122587
21/3/2006,468.82899
20/3/2006,485.902329
17/3/2006,492.5822
16/3/2006,481.061178
15/3/2006,497.248674
14/3/2006,481.265958
13/3/2006,465.862368
10/3/2006,465.499134
9/3/2006,469.95277
8/3/2006,463.122738
7/3/2006,483.94478
6/3/2006,490.303848
3/3/2006,490.3056
2/3/2006,484.921325
1/3/2006,478.786728
28/2/2006,474.78348
27/2/2006,481.486304
24/2/2006,487.22752
23/2/2006,471.520507
22/2/2006,487.021575
21/2/2006,473.4637
17/2/2006,462.597444
16/2/2006,452.609856
15/2/2006,447.52809
14/2/2006,465.253965
13/2/2006,474.673083
10/2/2006,483.777102
9/2/2006,488.9682
8/2/2006,486.379452
7/2/2006,491.51998
6/2/2006,511.524498
3/2/2006,505.659273
2/2/2006,512.950571
1/2/2006,526.474377
31/1/2006,529.449375
30/1/2006,523.809951
27/1/2006,521.19283
26/1/2006,511.282112
25/1/2006,512.123742
24/1/2006,521.55065
23/1/2006,526.06528
20/1/2006,530.80237
19/1/2006,508.081392
18/1/2006,515.6277
17/1/2006,505.83834
13/1/2006,491.922882
12/1/2006,500.798571
11/1/2006,495.928174
10/1/2006,494.771862
9/1/2006,494.635977
6/1/2006,493.426376
5/1/2006,488.90231
4/1/2006,485.614231
3/1/2006,483.992196
30/12/2005,464.291556
29/12/2005,461.709015
28/12/2005,452.637654
27/12/2005,448.13496
23/12/2005,448.61751
22/12/2005,454.14145
21/12/2005,451.344728
20/12/2005,447.68955
19/12/2005,446.74776
16/12/2005,455.280833
15/12/2005,470.725728
14/12/2005,475.873002
13/12/2005,478.40946
12/12/2005,466.468608
9/12/2005,472.147149
8/12/2005,461.85802
7/12/2005,464.86429
6/12/2005,462.5261
5/12/2005,465.460614
2/12/2005,456.590848
1/12/2005,451.895504
30/11/2005,437.436986
29/11/2005,446.01008
28/11/2005,450.340704
23/11/2005,453.230205
22/11/2005,454.128352
21/11/2005,447.615328
18/11/2005,432.62298
17/11/2005,438.133332
16/11/2005,441.664335
15/11/2005,446.51292
14/11/2005,449.543556
11/11/2005,446.107864
10/11/2005,451.3701
9/11/2005,461.643072
8/11/2005,461.685068
7/11/2005,458.118861
4/11/2005,474.269361
3/11/2005,469.389655
2/11/2005,462.561878
1/11/2005,459.526704
31/10/2005,469.78332
28/10/2005,474.848836
27/10/2005,475.30181
26/10/2005,480.915484
25/10/2005,481.98568
24/10/2005,462.860136
21/10/2005,460.1884
20/10/2005,469.931176
19/10/2005,483.587305
18/10/2005,494.707464
17/10/2005,491.676688
14/10/2005,480.449998
13/10/2005,495.541782
12/10/2005,492.471492
11/10/2005,485.57322
10/10/2005,476.853525
7/10/2005,477.519588
6/10/2005,474.64884
5/10/2005,497.28266
4/10/2005,500.30715
3/10/2005,512.899452
30/9/2005,514.918371
29/9/2005,519.8329
28/9/2005,514.92042
27/9/2005,510.547399
26/9/2005,493.350297
23/9/2005,512.675072
22/9/2005,524.468106
21/9/2005,522.00795
20/9/2005,516.864921
19/9/2005,499.795836
16/9/2005,494.53092
15/9/2005,506.97306
14/9/2005,500.707629
13/9/2005,494.511804
12/9/2005,493.81844
9/9/2005,504.6535
8/9/2005,500.706255
7/9/2005,508.7778
6/9/2005,523.465303
2/9/2005,528.368601
1/9/2005,534.198483
31/8/2005,538.635734
30/8/2005,543.55347
29/8/2005,527.778302
26/8/2005,525.120228
25/8/2005,519.433692
24/8/2005,524.7315
23/8/2005,512.908726
22/8/2005,521.105895
19/8/2005,500.316294
18/8/2005,490.900387
17/8/2005,506.410488
16/8/2005,512.374995
15/8/2005,516.60525
12/8/2005,513.312624
11/8/2005,505.063
10/8/2005,504.67424
9/8/2005,494.805038
8/8/2005,490.608482
5/8/2005,481.121183
4/8/2005,475.89367
3/8/2005,484.95747
2/8/2005,476.789686
1/8/2005,475.55214
29/7/2005,469.161602
28/7/2005,461.621641
27/7/2005,462.928704
26/7/2005,457.767233
25/7/2005,453.19505
22/7/2005,450.21355
21/7/2005,447.764496
20/7/2005,451.52451
19/7/2005,447.166
18/7/2005,449.553684
15/7/2005,452.088636
14/7/2005,458.8253
13/7/2005,470.779028
12/7/2005,472.710372
11/7/2005,426.334104
8/7/2005,478.4897
7/7/2005,466.38
6/7/2005,469.339778
5/7/2005,462.530241
1/7/2005,440.933925
30/6/2005,441.709324
29/6/2005,445.571938
28/6/2005,459.361543
27/6/2005,469.13527
24/6/2005,464.197588
23/6/2005,455.009615
22/6/2005,458.843046
21/6/2005,459.206117
20/6/2005,457.469232
17/6/2005,448.784544
16/6/2005,433.134108
15/6/2005,432.38988
14/6/2005,430.44638
13/6/2005,415.788067
10/6/2005,422.42318
9/6/2005,412.479694
8/6/2005,415.800608
7/6/2005,421.663228
6/6/2005,430.083505
3/6/2005,422.287425
2/6/2005,418.448894
1/6/2005,407.669028
31/5/2005,400.529844
27/5/2005,398.97549
26/5/2005,397.58355
25/5/2005,386.69085
24/5/2005,383.432896
23/5/2005,383.364736
20/5/2005,365.450496
19/5/2005,367.50861
18/5/2005,382.466301
17/5/2005,377.105825
16/5/2005,374.600379
13/5/2005,378.63174
12/5/2005,390.32994
11/5/2005,401.435892
10/5/2005,408.178724
9/5/2005,405.52197
6/5/2005,400.778561
5/5/2005,395.01384
4/5/2005,389.499138
3/5/2005,392.148284
2/5/2005,385.92675
29/4/2005,392.956032
28/4/2005,394.780318
27/4/2005,420.99002
26/4/2005,421.180782
25/4/2005,434.409836
22/4/2005,429.197325
21/4/2005,415.630026
20/4/2005,412.047585
19/4/2005,406.629432
18/4/2005,392.596626
15/4/2005,395.39409
14/4/2005,393.995376
13/4/2005,399.059479
12/4/2005,415.000753
11/4/2005,411.251816
8/4/2005,418.01568
7/4/2005,441.356728
6/4/2005,437.379136
5/4/2005,442.939284
4/4/2005,448.849715
1/4/2005,440.883123
31/3/2005,429.512958
30/3/2005,418.515804
29/3/2005,423.830264
28/3/2005,423.679704
24/3/2005,423.590845
23/3/2005,429.919464
22/3/2005,445.680572
21/3/2005,442.459962
18/3/2005,442.102634
17/3/2005,442.950642
16/3/2005,430.704956
15/3/2005,425.791082
14/3/2005,425.239644
11/3/2005,418.940792
10/3/2005,419.462488
9/3/2005,427.267566
8/3/2005,419.155878
7/3/2005,415.495346
4/3/2005,415.006074
3/3/2005,414.403374
2/3/2005,403.010499
1/3/2005,401.372562
28/2/2005,404.991684
25/2/2005,397.7847
24/2/2005,398.247576
23/2/2005,398.252682
22/2/2005,396.468917
18/2/2005,375.17038
17/2/2005,378.68029
16/2/2005,377.354324
15/2/2005,371.452081
14/2/2005,367.673144
11/2/2005,373.62
10/2/2005,366.815188
9/2/2005,351.50093
8/2/2005,356.597712
7/2/2005,356.611428
4/2/2005,365.511008
3/2/2005,361.213369
2/2/2005,369.871258
1/2/2005,371.119242
31/1/2005,367.36116
28/1/2005,376.101534
27/1/2005,384.168888
26/1/2005,379.201966
25/1/2005,380.688714
24/1/2005,382.214287
21/1/2005,372.524791
20/1/2005,367.864679
19/1/2005,374.498376
18/1/2005,379.962408
14/1/2005,377.375314
13/1/2005,364.921072
12/1/2005,358.432263
11/1/2005,353.388147
10/1/2005,360.789624
7/1/2005,354.641768
6/1/2005,336.488565
5/1/2005,337.55359
4/1/2005,329.183624
3/1/2005,328.395604
30/12/2004,332.467552
29/12/2004,333.08891
28/12/2004,323.499774
27/12/2004,326.65251
23/12/2004,341.685665
22/12/2004,349.265136
21/12/2004,354.78624
20/12/2004,357.193573
17/12/2004,354.38811
16/12/2004,344.0349
15/12/2004,328.678839
14/12/2004,322.089249
13/12/2004,316.692042
10/12/2004,335.266624
9/12/2004,330.588748
8/12/2004,315.3843
7/12/2004,330.941336
6/12/2004,336.631056
3/12/2004,335.253882
2/12/2004,340.51434
1/12/2004,372.50612
30/11/2004,388.609494
29/11/2004,385.577127
24/11/2004,378.10304
23/11/2004,380.095305
22/11/2004,381.804848
19/11/2004,374.974875
18/11/2004,362.430038
17/11/2004,330.178768
16/11/2004,366.009336
15/11/2004,358.39062
12/11/2004,367.417608
11/11/2004,372.031306
10/11/2004,368.00819
9/11/2004,371.475166
8/11/2004,381.222248
5/11/2004,381.003048
4/11/2004,390.4556
3/11/2004,387.179375
2/11/2004,388.487424
1/11/2004,406.644919
29/10/2004,400.679733
28/10/2004,405.15602
27/10/2004,427.65723
26/10/2004,425.07603
25/10/2004,431.02905
22/10/2004,430.74918
21/10/2004,424.279344
20/10/2004,421.117695
19/10/2004,411.041361
18/10/2004,422.379222
15/10/2004,423.6672
14/10/2004,423.33936
13/10/2004,404.472338
12/10/2004,407.469825
11/10/2004,418.169805
8/10/2004,411.656394
